Unnamed: 0,geometry,name,place_id,rating,types,vicinity,cords,reviewers
3942,"{'location': {'lat': 37.3113949, 'lng': 13.5808195}, 'viewport': {'northeast': {'lat': 37.31271937989273, 'lng': 13.58217312989272}, 'southwest': {'lat': 37.31001972010728, 'lng': 13.57947347010728}}}",Ambasciata di Sicilia,ChIJA7-u-FCCEBMRGPijNkXJ-iY,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giambertoni, 2, Agrigento","37.311395,13.580820","['Claire', 'Desbois', 'Gary', 'Robert', 'Brown', 'Barbara', 'Farnan', 'Eric', 'Mark', 'Siamak', 'Sanati']"
3943,"{'location': {'lat': 37.3190592, 'lng': 13.5815266}, 'viewport': {'northeast': {'lat': 37.32045942989272, 'lng': 13.58286587989272}, 'southwest': {'lat': 37.31775977010728, 'lng': 13.58016622010728}}}",Pizzeria Trasporto Addritta Addritta,ChIJucx7sv-CEBMRU_isrLwULhI,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Salvatore Scifo, 3, Agrigento","37.319059,13.581527","['immobiliare', 'Giancani', 'Mimmo', 'Gramaglia', 'giada', 'frenna', 'spriz123']"
3944,"{'location': {'lat': 37.3171632, 'lng': 13.5794986}, 'viewport': {'northeast': {'lat': 37.31853542989273, 'lng': 13.58097887989272}, 'southwest': {'lat': 37.31583577010728, 'lng': 13.57827922010728}}}",Sinagra Massimiliano,ChIJFVqKmFeCEBMRgDV0GMvPVK4,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Imera, 225, Agrigento","37.317163,13.579499","['Rosario', 'Perrera', 'Luigi', 'Lauricella']"
3945,"{'location': {'lat': 37.3105025, 'lng': 13.5835024}, 'viewport': {'northeast': {'lat': 37.31185347989271, 'lng': 13.58483802989272}, 'southwest': {'lat': 37.30915382010727, 'lng': 13.58213837010728}}}",Concordia,ChIJN6UYhVGCEBMR9DrLo9Y3kYE,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Porcello, 8, Agrigento","37.310502,13.583502","['Alan', 'Jang', 'Aldijana', 'Tabucic', 'Klaus', 'Eredics', 'Valentina', 'jofre', 'pfeil', 'M', 'T']"
3946,"{'location': {'lat': 37.312425, 'lng': 13.5859844}, 'viewport': {'northeast': {'lat': 37.31373422989272, 'lng': 13.58723187989272}, 'southwest': {'lat': 37.31103457010727, 'lng': 13.58453222010728}}}",Pizza Speedy0,ChIJoRcUlFOCEBMR_eTmoU4c4XI,4.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Imera, Agrigento","37.312425,13.585984","['Francesco', 'Rizzo', 'Maria', 'Rosa', 'Guagliardo', 'Solo', 'Akragas', 'Diego', 'Mansari', 'claudio', 'pitrone']"
3947,"{'location': {'lat': 37.306044, 'lng': 13.586802}, 'viewport': {'northeast': {'lat': 37.30739382989272, 'lng': 13.58815182989272}, 'southwest': {'lat': 37.30469417010728, 'lng': 13.58545217010727}}}",Pizza Stadio,ChIJLYqya6uDEBMRvI0zGUk6u88,0.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",Agrigento,"37.306044,13.586802",['Mr. Hoodoo']
3948,"{'location': {'lat': 37.3037064, 'lng': 13.5860491}, 'viewport': {'northeast': {'lat': 37.30507042989272, 'lng': 13.58755752989272}, 'southwest': {'lat': 37.30237077010727, 'lng': 13.58485787010728}}}",Ristorante Agrigento Akropolis,ChIJ6TlJb0yCEBMRANHZJF9998U,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Francesco Petrarca, 30-35, Agrigento","37.303706,13.586049","['Mona', 'ASSAF', 'Bill', 'Gould', 'Giovanni', 'Luca', 'Randisi', 'Andrew', 'Chan', 'Alison', 'Tabone', 'Mirasole']"
3949,"{'location': {'lat': 37.3098178, 'lng': 13.5861675}, 'viewport': {'northeast': {'lat': 37.31116762989272, 'lng': 13.58751732989272}, 'southwest': {'lat': 37.30846797010727, 'lng': 13.58481767010728}}}",Pititto Ristorante,ChIJRz-8ElyCEBMRN_REO_TIr00,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazzetta Vadalà, 2/3, Agrigento","37.309818,13.586168","['Lisa', 'Hewitt', 'Kirsten', 'Lew', 'Cristian', 'Constantin', 'Petcu', 'Chiara', 'Pittaluga', 'Stefan', 'Tabakov']"
3950,"{'location': {'lat': 37.3114515, 'lng': 13.5765026}, 'viewport': {'northeast': {'lat': 37.31282677989272, 'lng': 13.57787717989272}, 'southwest': {'lat': 37.31012712010727, 'lng': 13.57517752010728}}}",Ristorante Ruga Reali,ChIJE3v481qCEBMRsmQ6EQ5RjkU,4.5,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']","Cortile Scribani, 8, Agrigento","37.311451,13.576503","['Reuben', 'Dias', 'Ani', 'Nalbandyan', 'art', 'deineka', 'Bob', 'Plunkett', 'Jon', 'Goodland']"
3951,"{'location': {'lat': 37.3106269, 'lng': 13.5829797}, 'viewport': {'northeast': {'lat': 37.31192962989272, 'lng': 13.58430287989272}, 'southwest': {'lat': 37.30922997010727, 'lng': 13.58160322010728}}}",Ristorante La Scala,ChIJfcBzmlGCEBMRQf2LKOCvGhI,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Atenea, 72, Agrigento","37.310627,13.582980","['Andrea', 'Bosio', 'Joe', 'Paravizzini', 'Robert', 'Avon', 'Andreas', 'Rapp', 'bapt', 'prospection']"
3952,"{'location': {'lat': 37.3114421, 'lng': 13.5811967}, 'viewport': {'northeast': {'lat': 37.31273587989272, 'lng': 13.58251557989272}, 'southwest': {'lat': 37.31003622010728, 'lng': 13.57981592010728}}}",Ristorante Krokos,ChIJU6G1_1CCEBMRES6Cwk_cu9w,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Atenea, 144, Agrigento","37.311442,13.581197","['TheGimp', 'Stick', 'Mike', 'Dorfman', 'Mar', 'Abad', 'Sara', 'Rampazzo', 'Kevin', 'Triplett']"
3953,"{'location': {'lat': 37.319051, 'lng': 13.5815259}, 'viewport': {'northeast': {'lat': 37.32045517989273, 'lng': 13.58286437989272}, 'southwest': {'lat': 37.31775552010728, 'lng': 13.58016472010728}}}",Addritta Addritta,ChIJf11oKlaCEBMRoSBCT4OhKVQ,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Salvatore Scifo, Agrigento","37.319051,13.581526","['Giuseppe', 'Amico', 'immobiliare', 'Giancani', 'Amnesia', 'Veg']"
3954,"{'location': {'lat': 37.306293, 'lng': 13.5850195}, 'viewport': {'northeast': {'lat': 37.30764282989272, 'lng': 13.58636932989272}, 'southwest': {'lat': 37.30494317010728, 'lng': 13.58366967010728}}}",Strapizzami,ChIJvaZoxU2CEBMRIJ3fcBV3gjM,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",Agrigento,"37.306293,13.585019","['Joe', 'Corleone']"
3955,"{'location': {'lat': 37.311162, 'lng': 13.581769}, 'viewport': {'northeast': {'lat': 37.31254742989272, 'lng': 13.58315372989272}, 'southwest': {'lat': 37.30984777010728, 'lng': 13.58045407010728}}}",Ristorante Perbacco,ChIJD7SeB1GCEBMR5U5Iz4xEzy4,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Vicolo Lo Presti, 2, Agrigento","37.311162,13.581769","['Markus', 'Heller', 'Brian', ""O'"", 'Connor', 'David', 'Iwanow', 'Sara', 'Danese', 'Imran', 'Akram']"
3956,"{'location': {'lat': 37.3100712, 'lng': 13.5847668}, 'viewport': {'northeast': {'lat': 37.31142272989272, 'lng': 13.58609592989272}, 'southwest': {'lat': 37.30872307010728, 'lng': 13.58339627010728}}}",Ristorante Sal8,ChIJj28DJVKCEBMROCogXHjF_AU,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Cesare Battisti, 8, Agrigento","37.310071,13.584767","['Evi', 'S', 'Drazen', 'Fabris', 'Bob', 'van', 'de', 'Loo', 'Filip', 'Carrein', 'Itamar', 'Ronen']"
3957,"{'location': {'lat': 37.3104759, 'lng': 13.5773506}, 'viewport': {'northeast': {'lat': 37.31181747989272, 'lng': 13.57869472989272}, 'southwest': {'lat': 37.30911782010728, 'lng': 13.57599507010728}}}",Ginger people&food,ChIJebzTPIuEEBMR_U9pLKyQabw,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Empedocle, 21, Agrigento","37.310476,13.577351","['Juliet', 'Williams', 'Roger', 'Morgan-Russell', 'Elizabeth', 'Daly', 'Richard', 'Epton', 'Sun', 'Wan-Hsuan']"
3958,"{'location': {'lat': 37.3095431, 'lng': 13.5846926}, 'viewport': {'northeast': {'lat': 37.31092487989272, 'lng': 13.58604972989272}, 'southwest': {'lat': 37.30822522010727, 'lng': 13.58335007010728}}}",Terracotta,ChIJP646eVKCEBMR64n6NSN79ak,4.6,"['restaurant', 'book_store', 'bar', 'store', 'point_of_interest', 'food', 'establishment']","Via Luigi Pirandello, 1, Agrigento","37.309543,13.584693","['Alan', 'Jang', 'morgan', 'gonzalez', 'Jennifer', 'Kalb', 'Frank', 'Schneider', 'Ruwi', 'W']"
3959,"{'location': {'lat': 37.3107282, 'lng': 13.5833837}, 'viewport': {'northeast': {'lat': 37.31207162989272, 'lng': 13.58476587989272}, 'southwest': {'lat': 37.30937197010728, 'lng': 13.58206622010728}}}",'aPutia Bottega Siciliana,ChIJkyuinFGCEBMR4D3UG37Y4DI,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Vicolo Salemi, Agrigento","37.310728,13.583384","['Tomasz', 'Milewski', 'Tulipan', 'Zollinger', 'Marilena', 'Ciccarella', 'kinn', 'nikk', 'Cristina', 'Mateos']"
3960,"{'location': {'lat': 37.3109404, 'lng': 13.5777532}, 'viewport': {'northeast': {'lat': 37.31227477989272, 'lng': 13.57912582989272}, 'southwest': {'lat': 37.30957512010728, 'lng': 13.57642617010728}}}",Civicododici,ChIJtWeLkFqCEBMRICKeb2xdTss,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Vullo, 12, Agrigento","37.310940,13.577753","['Uroš', 'Dragonja', 'Davide', 'Alaimo', 'tim', 'edwards', 'Enzo', 'Palermo', 'Dimitra', 'Triantafylli']"
3961,"{'location': {'lat': 37.3104504, 'lng': 13.5831394}, 'viewport': {'northeast': {'lat': 37.31178067989273, 'lng': 13.58447937989272}, 'southwest': {'lat': 37.30908102010728, 'lng': 13.58177972010728}}}",Naif,ChIJVZUgm1GCEBMRn0XeaIVS-zI,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Atenea, 77, Agrigento","37.310450,13.583139","['Guilherme', 'Balbinot', 'Cute', 'Houses', 'Anca', 'Simona', 'Narcís', 'Pujol', 'Ana', 'Maria', 'Balbinot']"
3962,"{'location': {'lat': 37.3137367, 'lng': 13.5763957}, 'viewport': {'northeast': {'lat': 37.31506912989271, 'lng': 13.57774297989272}, 'southwest': {'lat': 37.31236947010727, 'lng': 13.57504332010728}}}",Mangia e talia,ChIJbyLeOlqCEBMRcyVl6iZTqqw,5.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Duomo, 119, Agrigento","37.313737,13.576396","['fabio', 'piovanello', 'Rocco', 'Paolo', 'alice', 'natalello', 'Giuseppe', 'Currò']"
3963,"{'location': {'lat': 44.289095, 'lng': 11.875397}, 'viewport': {'northeast': {'lat': 44.29042502989272, 'lng': 11.87673027989272}, 'southwest': {'lat': 44.28772537010727, 'lng': 11.87403062010728}}}",Pizzeria Felix,ChIJw50MqRdOKxMRJ6JKTe1ZA1c,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Corso Giuseppe Mazzini, 141, Faenza","44.289095,11.875397","['Dima', 'Chern', 'Danilo', 'Santandrea', 'Eva', 'Cassano', 'ANNALISA', 'Reggidori', 'Alessandro', 'Graziani']"
3964,"{'location': {'lat': 44.290948, 'lng': 11.871167}, 'viewport': {'northeast': {'lat': 44.29236252989273, 'lng': 11.87242492989272}, 'southwest': {'lat': 44.28966287010728, 'lng': 11.86972527010728}}}",Chalet dello Sport Ristorante Pizzeria,ChIJ5XljFhROKxMRwHIbjNCh4ZU,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazzale Aldo Pancrazi, 4, Faenza","44.290948,11.871167","['Maria', 'Teresa', 'Cecchetti', 'Alberto', 'Rosanna', 'Leoni', 'MIRKO', 'NANNI', 'Luca', 'Brunetta']"
3965,"{'location': {'lat': 44.2883896, 'lng': 11.8830236}, 'viewport': {'northeast': {'lat': 44.28980422989272, 'lng': 11.88439407989272}, 'southwest': {'lat': 44.28710457010727, 'lng': 11.88169442010728}}}",Zingarò,ChIJP8qgKhlOKxMRZk2JrkgnH-k,4.3,"['night_club', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Campidori, 11, Faenza","44.288390,11.883024","['steve', 'crowe', 'Maksym', 'Demydenko', 'Sarah', 'Odeh', 'Oriol', 'Calvo', 'Vergés', 'Giuseppe', 'Taroni']"
3966,"{'location': {'lat': 44.2848073, 'lng': 11.8815865}, 'viewport': {'northeast': {'lat': 44.28617027989272, 'lng': 11.88295177989272}, 'southwest': {'lat': 44.28347062010728, 'lng': 11.88025212010728}}}",Il Turismo,ChIJAXb5QyJOKxMREnfwEC9P7K8,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Nazario Sauro, 12/14, Faenza","44.284807,11.881586","['Marcin', 'Wielgos', 'Astijus', 'Baliunas', 'dani', 'dai', 'Johannes', 'Kvalevåg', 'Chiara', 'Tura']"
3967,"{'location': {'lat': 44.289362, 'lng': 11.8859235}, 'viewport': {'northeast': {'lat': 44.29078497989272, 'lng': 11.88718497989272}, 'southwest': {'lat': 44.28808532010728, 'lng': 11.88448532010728}}}",'O Fiore Mio,ChIJ9Sy6GyJOKxMRWNgSD_KkrMo,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Mura San Marco, 4/6, Faenza","44.289362,11.885924","['Max', 'ROBBA', 'Cristina', 'Postaru', 'Ciprian', 'Postaru', 'Lorenzo', 'Viscanti', 'Sarah', 'Odeh']"
3968,"{'location': {'lat': 44.2894046, 'lng': 11.8903447}, 'viewport': {'northeast': {'lat': 44.29075752989273, 'lng': 11.89171977989272}, 'southwest': {'lat': 44.28805787010728, 'lng': 11.88902012010728}}}",Il Girasole di Batti,ChIJj7D7_B9OKxMRkyKQQLYE90M,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giovanni Della Valle, 69, Faenza","44.289405,11.890345","['AMANDA', 'CLARKE', 'Chiara', 'Tura', 'Ida', 'Gragnaniello', 'Nicola', 'Mucchi', 'Lorenzo', 'Cricca']"
3969,"{'location': {'lat': 44.297444, 'lng': 11.867124}, 'viewport': {'northeast': {'lat': 44.29860647989272, 'lng': 11.86835422989272}, 'southwest': {'lat': 44.29590682010728, 'lng': 11.86565457010727}}}",Ristorante Controvento,ChIJ-4VwqBJOKxMRjh_c-0XOkDo,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Cittadini, 17, Faenza","44.297444,11.867124","['Nicoletta', 'Raccagni', 'Jesus', 'Garcia', 'Francesca', 'Ragagni', 'Paola', 'Laghi', 'Loredana', 'Montanari']"
3970,"{'location': {'lat': 44.2950437, 'lng': 11.8895794}, 'viewport': {'northeast': {'lat': 44.29635887989273, 'lng': 11.89104042989272}, 'southwest': {'lat': 44.29365922010729, 'lng': 11.88834077010728}}}",Pizza & C.,ChIJKeHkU_1RKxMRc1ck-4PVZBQ,4.6,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Ravegnana, 31/A, Faenza","44.295044,11.889579","['Martynas', 'Sadlauskas', 'Sante', 'Ancarani', 'Federico', 'Pompei', 'Eliana', 'Dreoni', 'helga', 'cedioli']"
3971,"{'location': {'lat': 44.2930271, 'lng': 11.8723837}, 'viewport': {'northeast': {'lat': 44.29424257989272, 'lng': 11.87405322989272}, 'southwest': {'lat': 44.29154292010727, 'lng': 11.87135357010728}}}",Campo Centrale - Ristorante Pizzeria,ChIJARYbPyNOKxMRw1cm7EtvRvI,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Medaglie d'oro, 2/a, Faenza","44.293027,11.872384","['Tako', 'SU', 'Luca', 'Casadio', 'Boris', 'Minchenko', 'Luciano', 'Lambertucci', 'Sogno', 'Greco']"
3972,"{'location': {'lat': 44.2911, 'lng': 11.8739626}, 'viewport': {'northeast': {'lat': 44.29244677989272, 'lng': 11.87531982989272}, 'southwest': {'lat': 44.28974712010728, 'lng': 11.87262017010728}}}",All'angolo di Pizza Casa Faenza,ChIJSWiWxRZOKxMRSDhErs7T8dM,4.5,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Gallo Marcucci, 18, Faenza","44.291100,11.873963","['Chiara', 'Tura', 'Luca', 'Bacchilega', 'David', 'Achim', 'paolo', 'maglioni', 'Roberta', 'Centolani']"
3973,"{'location': {'lat': 44.29452, 'lng': 11.87561}, 'viewport': {'northeast': {'lat': 44.29569292989272, 'lng': 11.87682682989272}, 'southwest': {'lat': 44.29299327010727, 'lng': 11.87412717010728}}}",Il Girasole Di Batti 2,ChIJQwZn8DhOKxMRvTZJDJrjkAE,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","77, Via Antonio Laghi, Faenza","44.294520,11.875610","['Alex', 'Valbruccioli', 'alessandro', 'albonetti', 'Gian', 'Luca', 'Gaddoni', 'Nicoletta', 'Massari', 'Matteo', 'Bandini']"
3974,"{'location': {'lat': 44.2832184, 'lng': 11.8767068}, 'viewport': {'northeast': {'lat': 44.28456822989271, 'lng': 11.87805662989272}, 'southwest': {'lat': 44.28186857010726, 'lng': 11.87535697010728}}}",Pizzeria Chiosco di Porta Montanara,ChIJnfkHvDxOKxMRpfSSr57yHfE,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazza Fratti, Faenza","44.283218,11.876707","['giorgio', 'tassinari', 'Maia', 'Barduc', 'fabiana', 'panarari', 'Alessandro', 'Graziani', 'Andrea', 'Ponti']"
3975,"{'location': {'lat': 44.293027, 'lng': 11.8723825}, 'viewport': {'northeast': {'lat': 44.29424227989272, 'lng': 11.87405242989272}, 'southwest': {'lat': 44.29154262010728, 'lng': 11.87135277010728}}}",Ristorante Campo Centrale,ChIJNcMNXhFOKxMRhYWn5vfdrsE,3.9,"['restaurant', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']","Via Medaglie d'oro, 2/a, Faenza","44.293027,11.872383","['Alessandro', 'Graziani', 'Massimo', 'Bottaini', 'Giuseppe', 'Avignone', 'Alberto', 'Tamara', 'Lacchini']"
3976,"{'location': {'lat': 44.2856513, 'lng': 11.8778062}, 'viewport': {'northeast': {'lat': 44.28700112989272, 'lng': 11.87915602989272}, 'southwest': {'lat': 44.28430147010727, 'lng': 11.87645637010728}}}",Pizzeria Speedy S.N.C.,ChIJpWyntSJOKxMRTU4Y4zMU8WU,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Camillo Benso Conte di Cavour, 27, Faenza","44.285651,11.877806","['Pablo', 'Panella', 'il', 'moralista', 'Alessandro', 'Graziani', 'makys', 's', 's', 'Ely']"
3977,"{'location': {'lat': 44.2973255, 'lng': 11.8806202}, 'viewport': {'northeast': {'lat': 44.29870332989272, 'lng': 11.88188927989272}, 'southwest': {'lat': 44.29600367010728, 'lng': 11.87918962010728}}}",Beep Di Eletto Antonio,ChIJiWZrHQVOKxMROTjtsagTqaI,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Donatello, 11, Faenza","44.297325,11.880620","['AMANDA', 'CLARKE', 'Sara', 'Pini', 'Alessandro', 'Graziani', 'Barbara', 'Verna', 'Gian', 'Luca', 'Castellari']"
3978,"{'location': {'lat': 44.2909652, 'lng': 11.8703457}, 'viewport': {'northeast': {'lat': 44.29234062989271, 'lng': 11.87171387989272}, 'southwest': {'lat': 44.28964097010727, 'lng': 11.86901422010728}}}",Pizzetteria Di Pierazzoli Antonella,ChIJPYV5FRROKxMRiCpAaZGw-ek,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Guglielmo Oberdan, 8, Faenza","44.290965,11.870346","['Alessandro', 'Graziani', 'francesca', 'scardovi', 'Luca', 'Angelini', 'Massimiliano', 'Tamburini', 'Luca', 'Borghi']"
3979,"{'location': {'lat': 44.2859642, 'lng': 11.8763872}, 'viewport': {'northeast': {'lat': 44.28731407989272, 'lng': 11.87770682989272}, 'southwest': {'lat': 44.28461442010728, 'lng': 11.87500717010728}}}",RISTORANTE PIZZERIA VILLA FRANCHI,ChIJyz7kQT1OKxMR2pQaIpAbJqE,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Vicolo Salita, 2, Faenza","44.285964,11.876387","['michele', 'calderoni', 'Marco', 'Chiarini', 'alberto', 'emiliani', 'Eugenio', 'Covizzi', 'Claudio', 'Santolini']"
3980,"{'location': {'lat': 44.2888671, 'lng': 11.8753731}, 'viewport': {'northeast': {'lat': 44.29021692989271, 'lng': 11.87672292989272}, 'southwest': {'lat': 44.28751727010727, 'lng': 11.87402327010728}}}",Pizzéria Félix,ChIJj4PtrhdOKxMRtlYseyiH1_A,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Corso Mazzini, 141, Faenza","44.288867,11.875373","['Sebastian', 'Troncossi', 'Andrei', 'Covasa', 'Roberto', 'Cimatti']"
3981,"{'location': {'lat': 44.29757910000001, 'lng': 11.8861209}, 'viewport': {'northeast': {'lat': 44.29892892989272, 'lng': 11.88747072989272}, 'southwest': {'lat': 44.29622927010728, 'lng': 11.88477107010728}}}",Magnosfera Bar Pizzeria,ChIJszG5CANOKxMROXujbZQVJA0,3.2,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via della Costituzione, 28, Faenza","44.297579,11.886121","['michela', 'tamburini', 'giuseppe', 'casalaro', 'Furio', 'Facchini', 'Flavius', 'CRISTE', 'Alessandro', 'Melandri']"
3982,"{'location': {'lat': 44.2909209, 'lng': 11.8873589}, 'viewport': {'northeast': {'lat': 44.29227072989273, 'lng': 11.88870872989272}, 'southwest': {'lat': 44.28957107010729, 'lng': 11.88600907010728}}}","Pizzeria Chiosco ""Da Salvatore""",ChIJo4oNwx1OKxMRURYP-QI6yyY,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giuseppe Garibaldi, 66/A, Faenza","44.290921,11.887359","['Gábor', 'Pádár', 'Erik', 'Prevics', 'Wojciech', 'Mrugacz', 'Ciprian', 'Postaru', 'Hoezap', 'pertos']"
3983,"{'location': {'lat': 44.2824365, 'lng': 11.8919435}, 'viewport': {'northeast': {'lat': 44.28375947989272, 'lng': 11.89326942989272}, 'southwest': {'lat': 44.28105982010727, 'lng': 11.89056977010728}}}",Pizzetteria Di Pierazzoli Antonella,ChIJsXGkA99RKxMREuR8_WJ7DqQ,3.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","Corso Europa, 40, Faenza","44.282437,11.891944","['Roberto', 'pirazzini', 'VILARDO', 'CREATIVE', 'IMAGO', 'Magazine', 'berto', 'alloro', 'orso', 'bruno']"
3984,"{'location': {'lat': 44.2861, 'lng': 11.876337}, 'viewport': {'northeast': {'lat': 44.28745057989271, 'lng': 11.87770212989272}, 'southwest': {'lat': 44.28475092010727, 'lng': 11.87500247010728}}}",Ristorante Pizzeria Villa Franchi,ChIJ_2rbaT1OKxMRx0g2dw5GHzQ,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Vicolo Salita, n. 2, Faenza","44.286100,11.876337","['Gian', 'Predonzani', 'Lia', 'Donati', 'Constantin', 'Ilinca']"
3985,"{'location': {'lat': 44.2837359, 'lng': 11.8844184}, 'viewport': {'northeast': {'lat': 44.28510482989272, 'lng': 11.88573497989272}, 'southwest': {'lat': 44.28240517010728, 'lng': 11.88303532010728}}}",Express Kabab E Pizza 2,ChIJPXi8nSFOKxMRmPmbScRzqBc,4.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via S. Michele, 2/B, Faenza","44.283736,11.884418","['Claudia', 'Maria', 'Michela', 'Pertosa', 'Michele', 'Montanari', 'Desiree', 'Nigro', 'Jahedul', 'Raju', 'Hassan', 'Ryse', 'TV']"
